Press,Reporter,Category,Submission Date,Submission Time,Last Edited Date,Last Edited Time,Article Title,Article Body,Size,url
People.cn,"Zhang Kaiwei, Zhong Wenxing",Economy,20240625,1313,,,"Interview: China's PV efforts propel European decarbonization, says Intersolar Europe organizer","MUNICH, Germany, June 25 (Xinhua) -- With continuous innovations in the photovoltaic (PV) industry, China has offered Europe and the world high-quality products in recent years, significantly advancing their decarbonization efforts, said an organizer of the recently concluded Intersolar Europe exhibition.
""China has really helped the world in the last years to get those competitive PV products we need for the transition to a decarbonized society,"" said Markus Elsaesser, founder and CEO of the German Solar Promotion GmbH, in a recent interview.
""Therefore, I think it is good to foster such cooperation,"" he added, emphasizing the aspiration to deepen mutually beneficial cooperation between Chinese and European parties.
The three-day Intersolar Europe exhibition, the largest and most influential one in the European PV industry, attracted approximately 3,000 exhibitors from across the globe to showcase their latest products and solutions in such areas as PV modules and energy storage systems.
Elsaesser stressed that China, with 976 exhibitors, topped the list of participating countries for the first time since the exhibition's inception, followed by Germany with 934 exhibitors.
Innovative breakthroughs of Chinese PV manufacturers were in the spotlight at the exhibition each year, he noted.
For example, he said, manufacturers utilize fewer materials to reduce costs when developing solar panels with higher photoelectric conversion efficiency, resulting in less required installation space and a higher number of installed projects.
""These innovations are good for the decarbonization of our industry and society in Europe and globally, and that is very much driven by Chinese manufacturers as the global market share from them is very high,"" he stated.
In Elsaesser's view, all renewables including the PV industry are vital for Germany and the broader European landscape, given their clear objectives to decarbonize the continent.
""We are on a good track,"" but much remains to be done to achieve these goals, ""therefore we need solar energy, batteries, as well as electric vehicles on the roads,"" he said, adding that such competitive, reliable and sustainable products are precisely what Chinese manufacturers can provide.
Elsaesser noted that China's PV industry has successfully established a complete value chain from raw materials to final products on a large scale, underscoring its significance for Europe.
""I hope to see more cooperation in Europe with Chinese companies in the PV field, like we have already seen in the battery sector, where Chinese firms have built production facilities in European countries like Germany and Hungary,"" he said.
Elsaesser pointed out that the development of the global PV industry should not be hindered by any trade barriers, particularly given Europe's increasing demands for sustainable and localized production.
Cooperation between Chinese and European entities could enhance the resilience of the European market and support Chinese companies in deepening their business operations in Europe. ""So, the cooperation is a win-win situation,"" Elsaesser concluded.
",3128,http://en.people.cn/n3/2024/0625/c90000-20185306.html
People.cn,"Zhang Kaiwei, Zhong Wenxing",Economy,20240625,1127,,,Guangdong-Hong Kong-Macao Greater Bay Area tourism promotion event held in Jakarta,"
A Guangdong-Hong Kong-Macao Greater Bay Area tourism promotion event is held in Jakarta, Indonesia, June 24, 2024. More than 200 people, including representatives of relevant cultural and tourism institutions in China's Guangdong Province, representatives of the Indonesian cultural and tourism industry, and media from China and Indonesia, participated in the event. (Xinhua/Xu Qin)

Guests visit the ""Charming Guangdong"" photography exhibition at the promotion conference in Jakarta, Indonesia, June 24, 2024. A Guangdong-Hong Kong-Macao Greater Bay Area tourism promotion event was held on Monday in Jakarta. More than 200 people, including representatives of relevant cultural and tourism institutions in China's Guangdong Province, representatives of the Indonesian cultural and tourism industry, and media from China and Indonesia, participated in the event. (Xinhua/Xu Qin)
",882,http://en.people.cn/n3/2024/0625/c90000-20185295.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240625,1032,,,Interview: Dutch auto dealer optimistic about Chinese NEVs in European market,"ALKMAAR, the Netherlands, June 24 (Xinhua) -- A Dutch auto dealer has expressed optimism about the prospects of Chinese new energy vehicles (NEVs) in Europe.
Kjeld Riegen, head of China's NEV brand Voyah at Gomes Noord, shared his enthusiasm for the business prospects of working with Voyah, a high-end division of the Chinese Dongfeng Motor Corporation.
In an exclusive interview with Xinhua on the opening day of Voyah's first store in the Netherlands last week, Riegen emphasized the technology and reliability of the Chinese NEVs, noting their high cost-effectiveness and appeal to European consumers.
""The general picture of Voyah in the Netherlands is looking good,"" said Riegen, adding that Gomes Noord plans to open three more Voyah stores in the Netherlands.
""In September, we will start in Belgium as well. So it looks very promising. We have a nice model lineup, and the quality of Voyah is great,"" he said.
Gomes Noord, which also represents Germany's leading luxury automaker Mercedes-Benz in the Netherlands, has divided its new showroom into two sections showcasing both Voyah and Mercedes-Benz vehicles side by side.
During the store opening, several Dongfeng Motor NEV models made their Dutch debut, including the Voyah concept car i-Cozy, Mhero 1, Dongfeng Box, and Dongfeng 007.
Riegen highlighted that extensive testing had been carried out to ensure the quality of Voyah vehicles. ""We have the utmost trust in the quality of Dongfeng products,"" he said.
Having recently traveled to China, Riegen was impressed by the progress he witnessed firsthand. He attended a global event of Dongfeng Motor in April, and visited the Beijing auto show.
""It's very impressive. We saw autonomous cars driving in Wuhan and new models from various Chinese brands. The electrified traffic was quiet, giving a glimpse of what we can achieve in the future as we electrify our cars more in Holland,"" he said.
Riegen highlighted the rapid advancement of Chinese brands' technology, particularly in autonomous driving systems.
Confident in the growing popularity of Chinese NEVs in Europe, Riegen noted the high level of technology, as well as the reliability, battery capacity, luxurious feel, and affordability of these vehicles.
""We have a total range to offer our customers,"" he said. ""I think it's suitable for most countries.""
He is also a strong advocate for the future of NEVs and intelligent mobility.
""The Netherlands is leading in adapting to new mobility trends, and I believe we have a bright future ahead with smart mobility and autonomous driving,"" he said.
Riegen shared his own experience: ""I really love the Voyah Free. It drives tremendously, with great power and all options.""
""The Mhero is another impressive model, a dream car with immense power. The quality of the smaller Dongfeng Box is also remarkable. Overall, I am impressed by multiple models of the brand,"" he said.
",2894,http://en.people.cn/n3/2024/0625/c90000-20185261.html
People.cn,"Chang Sha, Liang Jun",Economy,20240625,1026,,,"China, Kazakhstan upgrade tourism cooperation","
Photo shows the China-Kazakhstan Horgos International Border Cooperation Center. (Photo from the public account of China Railway on WeChat)
The opening ceremony of the Kazakhstan Year of Tourism in China in 2024 was recently held in Beijing. China and Kazakhstan will hold a series of splendid activities throughout the year of tourism, which include art performances and tourism forums.
Kazakhstan boasts abundant tourism resources, such as the Shymbulak Ski Resort, Lake Kaindy, Charyn Canyon, the Korgalzhyn State Nature Reserve, and the National Park Burabay, attracting a large number of tourists every year.
The Kazakh government has set a goal to increase domestic tourist visits to 11 million and foreign tourist visits to 4 million by 2030. Besides, the number of people employed in the tourism industry is expected to reach 800,000 by that time.
Kazakh Minister of Tourism and Sports Yermek Marzhikpayev said that China is one of Kazakhstan's priority tourism markets and partners, owing to the two countries' geographical proximity and profound historical connections.
Kazakhstan plans to attract more Chinese tourists by leveraging its rich nomadic culture, centuries-old history, and unique natural landscapes, the minister added.
In recent years, China and Kazakhstan have witnessed continuously deepening tourism cooperation. In November 2017, China officially set up a tourism office in Astana, which was the first one of its kind established by China in a Central Asian country. The office has played an active role in promoting cultural and tourism exchanges between the two countries. In November 2023, mutual visa exemption between China and Kazakhstan was implemented, further stimulating the travel demand of tourists from both sides.
Since the beginning of this year, the number of Chinese tourists traveling to Kazakhstan has been on the rise, making the Central Asian country an emerging popular outbound travel destination.

Tourists line up at the departure lobby of the China-Kazakhstan Horgos International Border Cooperation Center in northwest China's Xinjiang Uygur autonomous region on May 1, the first day of the five-day May Day holiday. (Photo/Xiao Qinqin)
According to statistics from Chinese online travel agency Ctrip, the number of tourism bookings to Kazakhstan by Chinese tourists this year has increased by 229 percent year on year, and 262 percent compared to 2019.
Data from another Chinese online travel platform Fliggy showed that since March, the number of flight bookings to Kazakhstan has increased more than threefold from a year ago. Almaty, Astana and Aktau are especially favored by Chinese tourists.
""Currently, Chinese tourists can take direct flights to Kazakhstan from Beijing, Xi'an, Hangzhou, and Urumqi, or enter the country through land ports in Xinjiang Uygur autonomous region. Natural scenery and local culture are major attractions,"" said Xu Jia, general manager of a travel agency in Sichuan province.
Xinjiang is adjacent to Kazakhstan. Therefore, some Chinese tourists would have a tour in the autonomous region first and then go to Kazakhstan via places like Horgos.
It is reported that the Horgos international highway bus station has four international passenger routes to Kazakhstan, and with the arrival of the peak tourist season, there has been a significant increase in the number of tourists traveling between China and Kazakhstan.
The China-Kazakhstan Horgos International Border Cooperation Center located in the Horgos Area of the China (Xinjiang) Pilot Free Trade Zone is always bustling with activities. The cooperation center spans the border between China and Kazakhstan, covering a total area of 5.6 square kilometers.
Citizens of China and Kazakhstan, as well as third countries, can enter or leave the cooperation center visa-free for up to 30 days, which facilitates face-to-face business negotiations, trades, tourism and shopping.
The passage connecting China and Kazakhstan in the cooperation center has become a popular photo spot for tourists.

Photo shows the exhibition booth of Kazakhstan at the 2023 China Outbound Travel and Tourism Market held in Beijing in November 2023. (Photo from the Kazakhstan Embassy in China)
It is reported after the cooperation center resumed full operation in 2023, the number of tourists has shown an exponential growth. It handled a total of 4.18 million inbound and outbound tourist visits throughout the year, a year-on-year increase of 4.27 times.
This year, the cooperation center has once again experienced a peak in cross-border tourism and shopping, with tens of thousands of tourists entering and leaving the cooperation center every day.
Marzhikpayev said that the Kazakhstan Year of Tourism in China is a milestone event that helps strengthen the friendly relations between the two countries.
""We believe that the dialogue between the two sides will inject new vitality into the partnership in the tourism sector, open up new prospects, and lay the foundation for fruitful long-term cooperation,"" the minister noted.
Kairat Batyrbayev, executive director of the Eurasian International Studies Association in Kazakhstan, said that China's outbound tourism is booming and it is expected that more Chinese tourists will choose to travel to Kazakhstan in 2024.
This will help drive the development of Kazakhstan's tourism industry and promote the upgrading of supporting infrastructure such as roads, hotels, and restaurants, Batyrbayev noted, adding that Chinese tourists gaining a deeper understanding of Kazakh culture, customs, and food will further deepen the cultural exchange between the two countries.
",5647,http://en.people.cn/n3/2024/0625/c90000-20185258.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240625,1015,,,Chinese tourists to BiH nearly triple in first four months,"SARAJEVO, June 24 (Xinhua) -- Chinese tourists to Bosnia and Herzegovina (BiH) nearly tripled in the first four months of this year, according to the latest data from the BiH Statistics Agency.
More than 11,000 Chinese tourists visited BiH from January to April, almost a three-fold increase from about 3,800 reported during the same period last year, the agency reported.
In April alone, over 4,800 Chinese tourists visited BiH, marking a rise of 166 percent compared to April 2023. China became the fifth-largest source of tourists to BiH in April, following Türkiye, Serbia, Croatia, and Slovenia.
Faruk Boric, president of the association of friendship between China and BiH, described the figures as ""optimistic,"" indicating that more tourists from China are coming to BiH after the pandemic.
BiH received more than 270,000 foreign tourists in the first four months of this year, an increase of 5.4 percent year-on-year.
",926,http://en.people.cn/n3/2024/0625/c90000-20185248.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240625,1009,,,Hong Kong Investment Corporation announces new strategic partnership in AI,"HONG KONG, June 24 (Xinhua) -- The Hong Kong Investment Cooperation (HKIC) signed here Monday a strategic cooperation agreement with BioMap, a company that offers AI models for the life sciences industry.
The agreement was signed at the inaugural International Bio-Computing Innovation Summit which was held on the same day in Hong Kong.
Financial Secretary of the Hong Kong Special Administrative Region (HKSAR) government Paul Chan said at the signing ceremony that Hong Kong has solid foundation in artificial intelligence and life science, and he believed that Hong Kong should endeavor to accelerate the development of bio-computing to seize the ""first mover advantage.""
Chief Executive Officer of the HKIC Clara Chan said that she looked forward to the cooperation between BioMap and the HKIC in different areas to explore expanding the scope of application of BioMap's platform technology from medicine and health to green technology, industrial innovation and other fields.
The International Bio-Computing Innovation Summit brought together speakers from around the world to discuss bio-computing and future applications, including accelerating new drug discovery, improving human health, and promoting green technology innovation for global sustainable development.
The establishment of the HKIC was proposed by the HKSAR's chief executive John Lee in his policy address in 2022, with the aim to further optimize the use of fiscal reserves for promoting the development of industries and the economy.
",1510,http://en.people.cn/n3/2024/0625/c90000-20185242.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240625,1008,,,"Cambodia encourages traders, investors to join 30th China Lanzhou Investment, Trade Fair","PHNOM PENH, June 24 (Xinhua) -- Cambodia has urged traders and investors to attend the 30th China Lanzhou Investment and Trade Fair, to be held on July 6-10 in Lanzhou, capital of northwest China's Gansu Province, according to a Ministry of Commerce's announcement on Monday.
The five-day fair will feature forums, business promotions, and trade exchange activities.
""This annual event will provide opportunities to participants to gain knowledge and expand their business connectivity,"" the announcement said.
First held in 1993, the fair serves as a window for the opening of northwestern China and has become a major event for Belt and Road economic and trade cooperation.
",676,http://en.people.cn/n3/2024/0625/c90000-20185241.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240625,948,,,Yantai Port steps up efforts in building logistic hub for commodity vehicles in E China,"
Vehicles drive off from a ro-ro ship to the parking lot at Yantai Port in east China's Shangdong Province, June 23, 2024. The multi-mode handling volume of commodity vehicles of Yantai Port reached 288,000 in the first five months of 2024, an increase of 30.2 percent over the same period in 2023. In recent years, Yantai Port has stepped up efforts in building a logistic hub for commodity vehicles. It has now opened up 14 commodity vehicle logistics lines. (Xinhua/Zhu Zheng)

An aerial drone photo taken on June 23, 2024 shows vehicles to be loaded for transportation at Yantai Port in east China's Shangdong Province. The multi-mode handling volume of commodity vehicles of Yantai Port reached 288,000 in the first five months of 2024, an increase of 30.2 percent over the same period in 2023. In recent years, Yantai Port has stepped up efforts in building a logistic hub for commodity vehicles. It has now opened up 14 commodity vehicle logistics lines. (Xinhua/Zhu Zheng)

A ro-ro ship docks at Yantai Port in east China's Shangdong Province, June 23, 2024. The multi-mode handling volume of commodity vehicles of Yantai Port reached 288,000 in the first five months of 2024, an increase of 30.2 percent over the same period in 2023. In recent years, Yantai Port has stepped up efforts in building a logistic hub for commodity vehicles. It has now opened up 14 commodity vehicle logistics lines. (Xinhua/Zhu Zheng)

A ro-ro ship docks at Yantai Port in east China's Shangdong Province, June 23, 2024. The multi-mode handling volume of commodity vehicles of Yantai Port reached 288,000 in the first five months of 2024, an increase of 30.2 percent over the same period in 2023. In recent years, Yantai Port has stepped up efforts in building a logistic hub for commodity vehicles. It has now opened up 14 commodity vehicle logistics lines. (Xinhua/Zhu Zheng)

A drone photo taken on June 23, 2024 shows vehicles to be loaded for transportation at Yantai Port in east China's Shangdong Province. The multi-mode handling volume of commodity vehicles of Yantai Port reached 288,000 in the first five months of 2024, an increase of 30.2 percent over the same period in 2023. In recent years, Yantai Port has stepped up efforts in building a logistic hub for commodity vehicles. It has now opened up 14 commodity vehicle logistics lines. (Xinhua/Zhu Zheng)

An aerial drone photo taken on June 23, 2024 shows vehicles to be loaded for transportation at Yantai Port in east China's Shangdong Province. The multi-mode handling volume of commodity vehicles of Yantai Port reached 288,000 in the first five months of 2024, an increase of 30.2 percent over the same period in 2023. In recent years, Yantai Port has stepped up efforts in building a logistic hub for commodity vehicles. It has now opened up 14 commodity vehicle logistics lines. (Xinhua/Zhu Zheng)

A vehicle drives off from a ro-ro ship to the parking lot at Yantai Port in east China's Shangdong Province, June 23, 2024. The multi-mode handling volume of commodity vehicles of Yantai Port reached 288,000 in the first five months of 2024, an increase of 30.2 percent over the same period in 2023. In recent years, Yantai Port has stepped up efforts in building a logistic hub for commodity vehicles. It has now opened up 14 commodity vehicle logistics lines. (Xinhua/Zhu Zheng)

A drone photo taken on June 23, 2024 shows a ro-ro ship docking at Yantai Port in east China's Shangdong Province. The multi-mode handling volume of commodity vehicles of Yantai Port reached 288,000 in the first five months of 2024, an increase of 30.2 percent over the same period in 2023. In recent years, Yantai Port has stepped up efforts in building a logistic hub for commodity vehicles. It has now opened up 14 commodity vehicle logistics lines. (Xinhua/Zhu Zheng)
",3816,http://en.people.cn/n3/2024/0625/c90000-20185225.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240625,922,,,"China to expand visa-free transit policy to more countries, add inbound flights","BEIJING, June 24 (Xinhua) -- China will expand its visa-free transit policy to include more countries and increase inbound flights from major passenger source countries to optimize its entry and exit measures, according to a circular unveiled on Monday by China's top economic planner.
To further facilitate the travel experience for overseas tourists, China will launch additional high-quality inbound travel products and services, stated the circular jointly issued by the National Development and Reform Commission and four other government bodies.
Efforts should be made to improve street signs in foreign languages in public places such as popular tourist attractions, restaurants, hotels and airports, the circular noted.
It suggested incorporating multilingual services into map and navigation applications and enhancing ride-hailing services.
In terms of payment services, China will promote acceptance of overseas bank cards in various venues and stores, enabling easier access to dining, accommodation, transportation, ticket purchases, and reservations for international visitor in the country, according to the circular.
",1133,http://en.people.cn/n3/2024/0625/c90000-20185201.html
People.cn,"Hongyu, Liang Jun",Economy,20240625,913,,,"Explore Hong Kong Science Park, where startups thrive","
Photo shows the exterior of the Hong Kong Science Park in Hong Kong. (People's Daily Online/Wang Yuheng)
The Hong Kong Science Park is the largest research and development (R&D) and enterprise incubation hub in Hong Kong. It attracts research institutions and tech companies from around the world. It currently houses over 1,700 companies and more than 800 startups.
Derek Chim, head of Incubation and Acceleration Programmes, Hong Kong Science and Technology Parks Corporation (HKSTPC), emphasized HKSTPC's commitment to offering startups ongoing support. It not only provides rent reductions but also utilizes resources to assist startups in expanding globally.
""Out of the 18 unicorn companies in Hong Kong, 12 are currently based in the Hong Kong Science Park,"" said Chim.

Photo shows the exterior of the Hong Kong Science Park in Hong Kong. (People's Daily Online/Yang Chunyan)

Photo shows the Charles K. Kao Auditorium in the Hong Kong Science Park in Hong Kong. (People's Daily Online/Yang Chunyan)

Photo shows the exterior of the Hong Kong Science Park in Hong Kong. (People's Daily Online/Wang Yuheng)

Staff members of Mangdang Technology Co., Ltd. use a meeting room in a building in the Hong Kong Science Park in Hong Kong. (People's Daily Online/Yang Chunyan)

Photo shows a portion of the Hong Kong Science Park in Hong Kong. (People's Daily Online/Yang Chunyan)

Photo shows the Experience Center of the Hong Kong Science Park in Hong Kong. (People's Daily Online/Wang Yuheng)

Photo shows the Experience Center of the Hong Kong Science Park in Hong Kong. (People's Daily Online/Yang Chunyan)

Photo shows a portion of Innocell, a residential building in the Hong Kong Science Park in Hong Kong. (People's Daily Online/Wang Yuheng)

Photo shows a portion of Innocell, a residential building in the Hong Kong Science Park in Hong Kong. (People's Daily Online/Yang Chunyan)
",1891,http://en.people.cn/n3/2024/0625/c90000-20185179.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240625,840,,,"Direct flights resume between Beijing, Prague","
A passenger plane of Hainan Airlines receives a ceremonial water salute on its arrival at the Prague Airport in Prague, the Czech Republic, on June 24, 2024. Direct flights between the capital cities of China and the Czech Republic officially resumed on Monday, with the arrival of a Hainan Airlines aircraft at the Prague Airport in the early morning after a 10-hour flight. (Photo by Dana Kesnerova/Xinhua)
PRAGUE, June 24 (Xinhua) -- Direct flights between the capital cities of China and the Czech Republic officially resumed on Monday, with the arrival of a Hainan Airlines aircraft at the Prague Airport in the early morning after a 10-hour flight.
Noting at a ceremony held at the airport that this year marks the 75th anniversary of the establishment of diplomatic relations between the two countries, Chinese Ambassador to the Czech Republic Feng Biao expressed the hope that the renewed flight service will promote exchanges and interactions between the peoples of the two countries, as well as revitalizing bilateral tourism cooperation.
Jiri Pos, chief executive officer of the Prague Airport, said, ""We have trust in the potential of the market in both directions. Together with Hainan Airlines, we are building a bridge."" The Czech tourism sector is ""very much looking forward to getting a new wave of Chinese tourists coming to the Czech Republic,"" he added.
Wen Rui'an, a Chinese student who was preparing to board the return flight to Beijing in the afternoon, said she had long been looking forward to the resumption of direct flights. ""The return flight is faster, taking just over nine hours to reach Beijing,"" she said.
""I also know some Czechs who are starting businesses or engaging in trade in China. The resumption of direct flights will bring convenience to their future travels as well,"" she added.
Hainan Airlines is now offering three flights a week between Beijing and Prague, on Mondays, Wednesdays, and Fridays.
According to an official from HNA Aviation Group, with the successful resumption of this route, Hainan Airlines now has 11 destinations in Europe, with routes spanning Western Europe, Southern Europe, and Central and Eastern Europe.

A passenger plane of Hainan Airlines arrives at the Prague Airport, Prague, the Czech Republic, on June 24, 2024. Direct flights between the capital cities of China and the Czech Republic officially resumed on Monday, with the arrival of a Hainan Airlines aircraft at the Prague Airport in the early morning after a 10-hour flight. (Photo by Dana Kesnerova/Xinhua)

Passengers from a Hainan Airlines plane are welcomed upon their arrival at the Prague Airport in Prague, the Czech Republic, on June 24, 2024. Direct flights between the capital cities of China and the Czech Republic officially resumed on Monday, with the arrival of a Hainan Airlines aircraft at the Prague Airport in the early morning after a 10-hour flight. (Photo by Dana Kesnerova/Xinhua)
",2939,http://en.people.cn/n3/2024/0625/c90000-20185108.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240625,833,,,Chinese cities urged to loosen vehicle purchase restrictions,"
Visitors view a vehicle at an auto show in Hohhot, north China's Inner Mongolia Autonomous Region, June 7, 2024. (Xinhua/Li Zhipeng)
BEIJING, June 24 (Xinhua) -- Chinese cities with restrictions on vehicle purchases are encouraged to ease these limitations and provide additional quotas for vehicle purchases, according to a circular aiming to create new consumer demand.
The circular, made public on Monday, was released by government departments including the National Development and Reform Commission and the Ministry of Commerce.
Local governments are encouraged to support vehicle replacement and renewal when conditions allow, according to the circular.
It noted that efforts will be made to steadily promote the commercialization of autonomous driving and new scenarios for advanced smart driving.
Automobile-related products and services will be enriched in diverse scenarios, such as car races, camping, and car modification. The country will also further enhance the safe and convenient trading of used cars, according to the circular.
",1048,http://en.people.cn/n3/2024/0625/c90000-20185082.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240625,831,,,"China to spur intelligent, AI-powered electronics consumption","BEIJING, June 24 (Xinhua) -- China will support the consumption of new-generation high-tech electronics such as smart wearable devices and AI-powered humanoid robots, the country's top economic planner said on Monday.
The National Development and Reform Commission (NDRC) said in a statement that efforts would be made to facilitate human-computer interaction by promoting the development of technologies like flexible displays, supercharging, artificial intelligence (AI) assistants, and on-device large model.
Support will be given to the application of smart wearable devices in areas such as communication, entertainment, sports, health monitoring and mobile payments, according to the new measures.
The country will also explore the development of humanoid robots based on AI models, and expand the application of intelligent robots in cleaning, leisure and recreation, care for the elderly and the disabled, as well as education and training, the NDRC said.
New production models such as reverse customization, personalized design and flexible production will be encouraged, and promotional activities should be held to increase consumer awareness and market penetration of smart products, the NDRC said.
",1211,http://en.people.cn/n3/2024/0625/c90000-20185080.html
People.cn,"Tian Yi, Liang Jun",Economy,20240625,825,,,Negotiations key to averting 'trade war',"
China-made new energy vehicles await shipment to Europe in Xiamen, Fujian province. JIANG KEHONG/XINHUA
As trade frictions intensify and threaten a ""trade war"" between China and the European Union, experts and government officials said that initiating talks is an effective approach to prevent further escalation and resolve differences.
In response to media reports suggesting China's anti-dumping probe into imports of certain pork and pig by-products from the EU is a countermeasure against the European Commission's announcement of tariffs on Chinese electric vehicles, China's Ministry of Commerce emphasized last week that the current trade frictions with the EU are not what China desires.
Various industries in the EU have expressed concerns about escalating trade tensions potentially triggering a ""trade war"", said the ministry.
In recent years, with the profound and complex changes in the international landscape and regional situations, the EU and some member countries have deliberately viewed China as a ""geopolitical challenge"".China has been portrayed as a so-called economic competitor to Europe, said Cui Hongjian, a professor at Beijing Foreign Studies University's Academy of Regional and Global Governance.
""Currently, trade frictions between the two sides are still at an initial stage, leaving a window for properly resolving disputes,"" said Cui.
Similar views were expressed by Wan Zhe, a researcher at the Belt and Road School of Beijing Normal University.
""With some time remaining before the EU's final decision on imposing tariffs on Chinese EVs, both China and the EU need to bring their economic and trade relations back to the track of dialogue and cooperation.""
Although Chinese EVs account for just a small share of the EU's EV imports, the European Commission in mid-June unveiled additional provisional tariffs ranging from 17.4 percent to 38.1 percent for Chinese EV manufacturers despite widespread market concerns and China's objections.
""The EU should overcome its protectionist mindset, staying true to the principles of free trade that it has always claimed to uphold,"" said Wan, noting there are no fundamental conflicts of interest between China and the EU, and their common interests far outweigh their differences.
The key question that both sides need to jointly address now is how to better adhere to the principles of cooperation and ensure their common interests amid these changes, she added.
During his meeting with Robert Habeck, German vice-chancellor and federal minister for economic affairs and climate action over the weekend, Chinese Minister of Commerce Wang Wentao said that China stands ready for dialogue and consultations on EVs if the EU is willing to sit down at the negotiating table with sincerity.
Noting that Germany and China are supporters and beneficiaries of globalization, Habeck said the German government is deeply concerned about the EU's anti-subsidy investigation into Chinese EVs, which will negatively impact Europe's green transition and consumer interests.
Habeck believes that imposing tariffs is the worst approach as it could lead to a vicious spiral of trade friction escalations, stressing that dialogue and consultations are the only way to solve such problems.
",3253,http://en.people.cn/n3/2024/0625/c90000-20185064.html
People.cn,"Zhang Kaiwei, Liang Jun",Economy,20240625,822,,,In pics: venue of 2024 Summer Davos,"
A worker adjusts light equipment at the Dalian International Conference Center, venue of the 2024 Summer Davos, in Dalian, northeast China's Liaoning Province, June 24, 2024. (Xinhua/Yang Qing)
The 2024 Summer Davos meeting will be held from June 25 to 27 in northeast China's coastal city of Dalian, according to the city's coordination office for Summer Davos.
Also known as the 15th World Economic Forum Annual Meeting of the New Champions, this year's forum will feature the theme ""Next Frontiers for Growth.""
Over 1,600 representatives from the political, business, academic and media communities of close to 80 countries and regions will take part in the meeting.

People talk at the Dalian International Conference Center, venue of the 2024 Summer Davos, in Dalian, northeast China's Liaoning Province, June 24, 2024. (Xinhua/Zhang Lei)

An aerial drone photo taken on June 24, 2024 shows the Dalian International Conference Center, venue of the 2024 Summer Davos, in Dalian, northeast China's Liaoning Province. (Xinhua/Yang Qing)

A worker sticks the logo of 2024 Summer Davos at the Dalian International Conference Center, venue of the 2024 Summer Davos, in Dalian, northeast China's Liaoning Province, June 24, 2024. (Xinhua/Yang Qing)

This photo taken on June 24, 2024 shows the welcome sign at the Dalian International Conference Center, venue of the 2024 Summer Davos, in Dalian, northeast China's Liaoning Province. (Xinhua/Li Gang)

This photo taken on June 24, 2024 shows an interior view of the Dalian International Conference Center, venue of the 2024 Summer Davos, in Dalian, northeast China's Liaoning Province. (Xinhua/Zhang Lei)

A person works at a hub area at the Dalian International Conference Center, venue of the 2024 Summer Davos, in Dalian, northeast China's Liaoning Province, June 24, 2024. (Xinhua/Zhang Lei)

This photo taken on June 24, 2024 shows an interior view of the Dalian International Conference Center, venue of the 2024 Summer Davos, in Dalian, northeast China's Liaoning Province. (Xinhua/Li Gang)

This photo taken on June 24, 2024 shows ""The Village"" area at the Dalian International Conference Center, venue of the 2024 Summer Davos, in Dalian, northeast China's Liaoning Province. (Xinhua/Li Gang)
",2251,http://en.people.cn/n3/2024/0625/c90000-20185051.html
